Overall,Age,Potential,Crossing,Finishing,HeadingAccuracy,ShortPassing,Dribbling,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Reactions,ShotPower,Stamina,Strength,LongShots,Aggression,Penalties,StandingTackle
61,19,70,56,49,44,59,65,51,52,65,78,80,49,57,44,58,44,35,59,35
60,21,74,49,46,41,63,65,39,64,63,75,68,44,54,49,54,44,61,41,49
64,19,80,65,52,24,59,73,45,42,66,81,77,54,66,64,49,48,35,59,37
63,24,67,56,36,55,53,65,42,50,62,68,66,54,35,63,58,36,58,49,67
59,18,70,55,53,45,55,58,40,54,62,75,73,54,46,62,56,45,55,42,45
61,20,69,51,61,56,62,60,62,52,67,80,77,44,55,52,68,52,30,65,31
62,18,74,53,35,46,56,61,42,46,56,76,76,59,36,69,65,33,50,37,63
60,18,78,41,51,47,67,62,43,58,67,54,67,63,58,46,32,57,48,39,49
61,20,74,36,65,53,60,63,39,52,63,84,81,55,62,63,52,60,37,65,32
65,25,68,53,68,74,50,64,30,29,65,65,52,61,67,57,78,55,66,69,29
55,32,55,47,39,54,57,44,59,55,49,50,52,49,62,90,75,56,85,51,50
62,21,71,65,32,53,45,64,43,43,58,75,73,57,37,59,58,36,54,43,59
65,23,71,62,57,37,62,64,37,58,62,81,82,61,55,57,52,60,27,62,26
59,21,73,47,40,59,53,50,40,50,58,64,64,58,55,57,64,37,58,60,59
58,21,72,48,58,46,57,59,52,51,60,70,67,54,58,69,71,53,68,60,27
74,37,74,36,31,71,66,32,38,67,60,47,33,67,62,28,85,31,66,53,74
67,23,74,43,68,67,66,67,38,35,64,73,75,67,69,63,59,65,40,69,21
64,23,74,37,44,62,60,50,36,58,58,58,55,62,58,45,81,52,59,45,64
69,21,77,44,26,64,58,45,25,67,54,50,47,68,56,70,73,20,62,35,73
61,20,72,61,35,43,50,52,49,42,53,72,70,55,39,72,52,36,53,39,59
68,35,68,35,32,66,54,42,29,52,49,56,58,65,51,67,78,30,65,40,71
70,29,70,30,23,68,58,31,24,58,52,56,53,68,57,78,84,22,77,33,70
69,21,80,65,58,27,64,76,36,48,74,84,81,65,52,62,55,48,39,47,36
60,18,80,45,60,54,55,58,43,46,56,91,92,55,59,57,57,57,52,59,25
62,27,62,56,54,32,55,63,59,45,61,89,91,48,68,62,58,55,42,50,25
65,37,65,58,39,67,67,57,37,67,65,32,31,64,53,50,72,38,64,42,63
62,21,73,55,36,59,67,39,37,57,64,64,68,57,39,57,70,37,62,39,68
62,22,74,50,47,41,53,69,37,41,65,84,85,60,58,65,61,46,42,56,26
62,24,67,55,64,59,50,65,34,46,61,72,76,55,65,61,62,54,63,60,23
66,24,72,50,32,64,58,52,29,52,56,65,60,62,43,64,74,34,68,49,67
58,17,71,50,43,49,53,55,39,47,53,80,75,53,45,63,63,40,60,39,55
59,25,61,32,59,48,47,57,33,34,55,87,85,52,59,63,71,54,61,53,33
60,19,76,51,46,38,66,65,48,64,61,68,60,59,55,49,36,47,43,40,52
66,27,67,35,66,58,60,67,32,39,66,73,77,63,68,50,78,61,40,62,20
73,22,84,29,38,80,66,46,21,56,57,60,66,66,42,64,75,40,80,37,75
68,22,77,54,43,66,62,55,25,63,62,54,58,73,20,70,74,26,68,32,66
60,20,74,56,60,55,55,60,40,45,60,76,71,60,62,60,49,60,45,55,33
64,19,79,47,32,65,67,59,27,56,63,70,65,56,42,68,67,28,64,38,66
66,27,66,54,59,32,65,68,34,49,69,86,85,56,44,65,37,55,21,55,17
74,31,74,34,32,73,67,54,34,61,60,32,33,70,62,55,75,36,76,46,78
64,22,73,65,60,34,64,67,45,57,65,76,74,53,60,53,47,57,35,53,28
66,24,71,46,27,63,53,44,31,43,62,76,71,66,44,72,69,24,65,36,69
69,23,74,26,21,69,68,47,27,69,60,71,73,61,41,61,76,23,64,33,72
71,26,75,37,33,67,58,47,29,54,56,54,55,68,41,70,89,34,71,39,72
62,19,74,48,66,62,55,65,49,45,61,58,58,61,65,62,73,60,29,62,30
60,23,69,44,62,56,66,61,42,54,62,63,61,53,54,57,64,49,40,49,45
58,21,70,52,54,54,53,56,50,47,53,72,73,56,47,58,63,49,62,57,35
66,35,66,52,25,65,54,42,26,38,47,53,36,62,69,80,81,31,82,34,64
67,22,78,36,69,61,60,64,31,50,66,75,89,58,73,65,90,58,32,66,12
65,29,65,43,76,68,49,51,40,34,57,56,72,57,65,69,78,61,51,68,18
62,31,62,42,60,59,58,62,42,44,63,67,59,61,67,65,73,58,70,68,17
66,29,66,36,41,61,52,55,31,43,52,69,66,60,39,78,84,30,74,33,63
63,32,63,69,55,33,64,64,61,55,63,58,60,60,55,48,47,55,41,58,22
60,21,69,58,56,39,58,62,64,56,60,73,73,54,57,56,58,61,59,47,32
58,18,76,51,49,60,67,63,46,65,61,64,60,51,59,56,68,51,57,46,43
59,19,72,56,52,42,64,62,43,62,62,55,76,58,53,56,60,54,38,50,58
63,25,68,56,37,57,49,48,37,53,54,76,79,57,36,75,72,39,59,47,64
75,29,75,45,22,78,59,49,23,59,61,55,61,73,39,72,81,29,78,26,76
56,21,67,45,42,57,65,56,46,65,57,69,54,54,61,33,57,38,61,57,54
65,19,78,28,32,62,58,37,42,51,53,57,66,66,43,68,76,34,64,46,64
66,29,66,39,41,74,64,39,54,61,52,39,49,59,69,62,84,58,67,31,65
64,22,72,56,41,47,58,57,31,35,57,88,77,63,45,67,62,42,57,38,62
62,22,69,58,28,60,64,55,30,64,60,69,65,58,26,63,63,42,65,41,61
69,27,69,38,68,68,57,67,58,38,68,54,74,67,78,60,89,61,71,71,18
62,22,73,46,69,56,58,68,40,45,65,73,75,63,54,52,54,66,51,65,19
63,22,73,64,58,43,57,68,45,48,63,79,79,48,65,54,56,57,54,46,31
64,24,68,52,65,71,60,63,27,45,65,61,68,62,58,54,79,59,62,59,21
67,28,68,35,39,67,56,54,33,53,57,70,74,64,43,64,72,34,82,41,69
65,20,78,63,53,34,62,67,45,56,65,75,74,64,55,62,32,42,59,61,33
59,19,76,37,43,39,63,61,39,64,65,68,64,54,47,66,30,50,50,43,58
67,23,75,59,56,34,67,74,44,43,75,78,74,58,56,63,57,48,33,47,29
67,22,78,44,27,65,73,44,28,69,59,69,70,65,43,68,66,23,64,49,71
55,20,71,42,50,50,42,55,39,41,51,80,82,48,64,52,68,39,50,50,56
59,20,72,40,49,46,59,58,35,55,59,68,70,50,45,75,70,50,53,32,60
59,21,73,39,47,54,65,63,39,61,65,67,67,58,44,55,61,44,54,42,48
61,32,61,58,35,60,52,51,40,51,55,54,51,57,43,73,72,39,65,41,61
69,31,69,36,41,79,57,43,34,55,53,54,50,63,47,66,81,33,76,41,68
61,36,61,43,60,63,54,58,29,42,60,53,54,64,61,67,79,54,74,64,31
66,26,69,50,25,74,51,48,25,48,52,70,70,57,53,73,83,28,66,40,65
56,21,69,50,43,52,56,54,41,58,55,68,66,52,52,60,65,50,58,45,57
60,28,60,43,48,39,56,54,35,39,58,65,65,57,53,69,71,41,51,44,60
65,21,77,67,23,45,60,60,31,54,63,68,72,60,39,69,52,39,50,40,65
56,20,65,59,42,35,59,57,42,57,55,73,66,56,55,50,53,36,53,41,45
63,19,77,32,24,59,64,44,35,62,60,68,64,62,38,61,61,46,57,41,64
65,22,74,32,21,59,64,45,57,60,54,61,68,61,39,59,74,26,59,41,67
69,27,70,39,70,67,52,65,31,34,71,64,65,70,76,64,85,60,49,66,22
60,23,69,45,63,62,52,64,62,40,63,69,69,52,59,62,65,60,66,53,14
64,18,85,42,67,66,50,60,37,43,62,74,78,56,69,60,70,57,64,60,21
68,35,68,46,70,79,57,58,53,37,67,34,42,63,72,59,88,68,67,79,34
62,24,67,39,63,56,54,62,42,43,60,80,83,57,61,60,58,59,56,65,13
61,31,61,41,63,61,58,53,47,39,57,53,61,56,65,69,72,56,55,61,26
58,19,70,58,38,49,66,62,46,57,63,66,63,49,53,55,49,42,60,36,58
74,40,74,72,60,63,83,75,67,73,83,43,32,80,49,26,43,63,34,66,20
59,19,74,52,48,47,61,59,45,61,60,73,67,59,58,59,36,48,58,47,37
69,28,69,44,21,69,67,62,28,69,65,50,50,66,40,62,78,25,72,35,70
60,19,72,38,55,62,53,61,55,42,63,66,67,60,70,55,56,55,48,52,36
64,28,64,41,65,56,53,64,47,40,63,76,78,62,67,63,58,61,48,62,17
67,33,67,29,35,68,58,45,34,55,54,38,40,63,64,61,91,53,81,37,64
59,18,77,51,45,54,50,58,42,33,55,70,70,55,51,67,55,48,45,55,55
69,28,69,39,38,75,58,44,25,50,51,55,65,66,68,59,86,39,72,47,70
62,23,67,58,62,53,57,59,47,45,61,77,76,60,57,65,52,48,53,53,21
65,24,70,26,70,75,49,54,58,31,63,51,53,56,77,63,79,55,77,77,25
56,36,56,63,52,38,64,53,62,63,56,42,38,59,63,35,59,58,54,60,38
60,28,60,61,57,55,58,56,45,59,57,65,66,55,61,61,67,57,54,60,21
66,21,74,59,21,45,53,63,28,45,59,85,86,62,20,83,74,24,66,35,65
65,25,70,36,39,70,57,51,27,54,53,62,44,51,60,66,90,42,61,30,69
65,22,71,66,63,35,64,67,48,61,69,77,74,57,57,32,46,62,31,46,30
65,39,65,44,64,74,62,50,42,52,68,34,44,64,71,34,97,56,74,64,40
64,28,64,38,65,61,56,61,44,37,62,67,66,61,67,72,70,61,51,61,21
68,32,68,34,27,70,53,42,45,39,58,38,34,69,69,61,87,22,77,71,69
62,25,62,62,53,47,49,59,37,48,67,77,77,57,70,64,72,43,58,33,35
62,18,74,50,56,46,53,65,49,45,63,88,89,53,67,53,49,55,42,55,32
64,21,72,62,61,39,59,62,39,53,62,81,76,55,59,85,44,56,31,53,30
60,32,60,53,34,59,56,52,48,53,54,53,51,58,50,71,70,31,57,40,60
68,26,71,38,69,69,63,63,34,39,64,64,59,63,76,61,85,64,67,62,11
62,22,67,53,63,55,56,60,45,38,58,84,79,53,65,57,72,59,33,66,18
72,32,72,39,29,76,67,47,39,64,58,34,35,72,56,57,77,41,73,28,73
66,32,66,40,69,73,62,62,40,37,66,36,44,55,66,68,91,61,67,63,21
62,23,68,30,61,65,56,56,31,41,61,54,66,58,67,78,80,57,66,62,36
66,32,66,61,30,62,61,49,31,50,58,45,34,61,44,73,77,30,74,44,66
65,31,65,41,22,60,58,46,48,53,56,56,57,62,55,66,76,21,66,42,66
66,31,66,55,66,79,59,54,53,43,65,49,50,69,67,64,92,60,59,66,24
69,35,69,32,37,67,62,57,23,70,60,36,40,64,64,51,80,40,78,45,66
71,26,75,41,25,64,64,37,29,57,65,60,70,66,44,75,73,25,55,50,73
67,22,75,33,68,67,57,64,28,31,67,59,65,65,68,66,78,58,58,64,26
63,24,68,54,23,61,62,50,35,55,60,66,68,60,49,73,74,27,55,42,61
68,20,80,35,70,67,59,70,61,33,72,69,69,64,67,63,78,52,43,50,14
65,19,79,32,28,60,60,52,35,48,60,71,69,56,49,72,76,23,62,44,68
69,29,69,47,30,67,61,55,35,56,59,51,49,70,36,51,68,31,66,45,70
67,28,67,53,66,68,64,59,40,40,66,52,55,66,78,61,74,67,54,65,35
72,32,72,28,46,77,55,34,38,50,49,38,41,71,69,34,81,53,78,55,74
72,33,72,36,29,75,67,47,43,59,65,33,43,63,54,67,81,34,80,30,75
64,31,64,43,34,68,58,44,35,51,54,59,61,51,62,62,75,59,66,31,65
65,28,65,32,69,75,60,61,68,45,61,34,34,66,73,51,84,58,60,62,26
61,23,70,55,31,46,68,68,37,56,68,66,58,58,53,32,53,47,57,47,67
64,25,67,60,24,43,56,60,30,48,59,77,76,59,34,75,73,28,67,38,61
63,21,71,36,65,67,55,62,36,46,64,56,65,58,64,70,84,60,45,62,45
68,28,68,31,34,68,56,48,37,62,56,44,48,66,55,70,92,48,75,41,68
59,23,65,51,43,49,47,49,35,35,49,78,80,58,55,73,56,37,59,30,55
76,33,80,60,62,66,83,66,74,74,79,65,64,60,73,80,72,69,69,78,68
62,22,69,53,34,61,48,52,37,47,52,73,80,53,48,64,73,26,68,32,64
61,18,72,52,56,47,58,69,52,61,71,52,69,57,62,44,57,47,47,57,37
76,33,76,42,22,79,69,31,34,68,68,35,35,71,64,48,85,28,76,55,79
62,27,64,44,41,59,48,39,35,43,51,62,69,57,38,67,74,44,66,41,60
61,29,61,56,46,57,55,56,45,49,57,73,75,54,53,71,68,24,55,45,58
61,22,72,55,42,48,50,52,32,43,54,83,81,52,48,80,53,39,65,34,59
65,20,75,65,34,55,40,63,40,38,58,65,65,63,45,71,65,37,60,42,64
59,26,60,48,58,56,54,59,44,46,58,62,74,52,59,76,71,53,57,58,32
67,28,68,40,31,64,50,51,33,41,59,62,65,60,51,71,72,33,69,51,69
62,19,75,52,33,55,59,57,37,46,60,72,69,59,45,53,56,30,65,40,64
71,31,71,33,22,79,65,32,37,55,61,62,66,60,41,77,90,27,65,41,75
55,17,73,47,39,47,61,59,49,60,52,67,60,54,65,63,52,48,62,52,49
63,28,65,47,42,61,59,52,21,57,54,61,64,60,46,72,75,33,61,32,63
61,18,78,56,30,59,55,59,39,43,51,69,69,59,49,59,63,37,57,44,61
56,20,69,40,47,48,59,59,60,54,58,68,64,56,52,63,56,53,59,41,49
64,26,65,58,62,40,61,66,34,55,65,90,85,56,66,56,63,64,32,58,17
78,35,78,53,39,84,66,33,31,63,53,33,34,72,48,54,85,35,87,46,81
61,18,76,31,32,54,66,55,33,60,59,65,63,50,44,60,69,39,68,35,62
60,20,70,54,39,44,60,65,36,58,65,69,65,58,58,66,47,40,56,48,48
65,20,77,54,33,52,54,65,39,50,58,77,75,58,29,74,50,35,55,44,67
57,18,72,47,47,40,55,67,53,53,60,76,73,52,52,53,41,52,66,51,51
61,18,77,59,63,54,58,60,52,48,61,74,77,58,58,46,49,54,51,58,35
61,20,76,60,62,45,52,60,50,41,63,74,73,56,64,54,55,55,39,64,36
58,21,69,41,40,47,58,51,35,57,54,66,67,52,55,78,68,32,60,43,56
68,24,76,33,38,65,64,57,29,60,60,51,60,64,38,71,75,33,73,35,69
68,32,68,59,33,66,67,60,50,63,64,31,33,65,45,64,82,38,67,49,71
60,24,63,60,32,50,55,63,37,51,61,67,66,53,33,58,74,31,53,33,62
66,35,66,55,36,67,40,40,45,39,57,44,50,68,70,53,74,59,70,66,67
62,21,71,38,66,68,50,57,38,34,60,64,72,64,55,72,83,60,75,65,16
62,19,77,60,50,30,61,65,48,55,60,76,72,48,64,51,47,55,34,48,41
63,30,63,61,36,68,61,54,33,60,58,50,52,61,42,48,68,46,55,40,64
63,21,71,51,63,51,56,67,43,49,67,78,80,54,67,61,52,53,33,54,32
61,23,70,57,57,53,57,60,42,49,60,81,82,54,57,55,69,56,39,58,24
61,21,69,56,55,35,57,64,43,53,62,73,72,54,56,54,32,53,45,49,34
58,19,70,55,38,44,55,57,42,45,59,76,74,52,52,55,60,40,50,40,53
62,29,62,63,32,58,54,55,27,44,52,58,58,55,36,53,72,37,73,36,69
68,26,70,44,70,78,59,62,44,49,67,43,51,67,71,66,93,59,76,69,18
58,19,70,46,45,46,58,58,39,49,57,71,73,59,50,58,59,46,47,41,57
63,21,75,60,62,37,46,62,32,39,65,79,62,58,63,52,69,57,41,53,20
64,23,73,61,28,58,59,60,34,52,64,62,64,62,49,59,53,35,62,40,62
62,20,75,58,33,52,52,62,41,46,56,78,80,56,34,55,57,36,57,45,63
66,21,81,60,60,38,63,74,48,48,72,68,72,61,61,76,45,56,33,61,14
65,25,69,38,30,62,54,49,34,50,52,66,68,58,41,65,78,32,66,42,65
69,29,69,27,37,71,64,32,31,52,57,60,62,69,43,59,77,42,63,45,64
64,19,82,42,37,62,53,48,32,51,51,59,68,60,55,65,76,36,61,47,72
57,27,57,56,26,54,59,43,58,50,54,48,52,56,52,64,71,42,70,49,60
59,19,73,62,62,59,63,48,53,64,58,68,71,52,62,39,62,60,55,58,22
61,19,77,54,59,42,62,63,45,55,66,75,69,47,71,53,46,47,46,61,27
68,23,74,40,70,74,59,63,37,35,67,53,55,63,70,74,90,56,55,60,20
66,23,73,68,26,44,59,65,31,41,66,76,75,64,39,58,39,31,60,41,67
64,24,70,60,66,39,59,68,40,54,63,80,71,56,74,51,56,50,24,51,28
68,20,84,34,32,68,63,61,27,62,64,61,64,68,49,67,87,28,74,44,69
62,24,69,46,32,63,62,52,35,62,56,54,49,58,68,77,79,38,67,42,64
65,24,70,35,64,69,58,61,38,46,62,73,80,60,67,69,79,56,61,65,27
67,31,67,50,73,68,63,61,74,50,66,35,36,66,70,67,90,71,52,64,15
71,21,77,32,74,66,68,64,34,27,66,77,78,74,69,53,59,72,33,57,16
66,22,77,24,16,68,67,59,24,59,59,66,63,58,35,80,71,23,62,30,70
64,29,64,55,21,64,60,63,30,52,59,66,79,57,47,72,81,22,65,31,62
72,26,75,33,25,70,62,43,31,55,56,55,52,66,56,68,77,34,76,45,75
63,24,64,56,32,60,59,54,37,56,53,65,68,59,40,73,76,30,60,42,62
66,25,72,54,35,59,62,46,30,58,55,49,46,63,44,72,88,30,61,41,65
59,21,71,49,37,57,64,49,46,59,54,53,53,55,59,60,62,44,62,50,55
66,22,74,55,28,64,60,56,23,54,63,73,76,64,38,67,69,24,57,34,67
69,28,70,38,38,68,62,48,30,59,57,60,61,62,56,70,85,29,75,41,66
71,21,82,57,21,63,64,48,23,42,60,75,72,69,41,75,76,22,71,34,72
63,20,74,39,66,67,52,59,44,43,63,48,49,62,64,60,76,64,70,64,29
62,23,68,48,60,51,55,60,27,46,58,93,93,48,49,81,69,48,26,62,18
72,18,82,25,25,77,64,33,24,61,48,64,66,63,37,78,78,20,70,38,72
62,31,62,24,62,65,54,61,64,39,64,63,52,49,66,69,73,51,59,65,29
60,22,71,56,39,43,55,60,36,39,57,76,73,51,42,64,47,37,59,50,56
63,21,72,60,48,40,64,70,48,55,68,78,73,65,59,51,51,54,38,53,16
62,18,81,55,31,45,58,57,38,43,61,75,76,58,43,69,44,39,50,34,54
65,18,80,25,70,60,65,59,54,40,63,64,61,68,68,70,63,50,27,66,30
68,24,75,39,34,63,63,54,46,45,64,55,60,62,43,67,77,26,72,53,70
65,19,77,41,68,64,55,67,37,41,67,78,76,63,63,64,67,61,30,68,21
63,22,75,65,63,41,60,68,44,50,65,79,78,52,60,55,51,51,32,51,36
61,20,77,42,43,60,67,58,45,64,63,55,52,53,60,55,56,42,65,38,63
58,21,69,52,39,39,66,62,45,63,60,69,65,55,56,53,54,44,43,49,48
67,20,79,42,72,70,59,59,30,40,64,58,58,70,66,60,69,66,58,36,38
64,22,72,37,37,61,64,56,33,61,60,54,55,60,51,84,78,44,69,42,63
64,20,74,53,38,63,64,48,35,63,60,67,75,58,51,60,71,33,62,26,64
59,20,67,56,45,55,62,55,40,58,58,55,63,54,59,58,63,40,59,46,63
63,18,81,63,55,32,49,67,37,44,63,93,91,55,65,48,57,51,46,51,27
58,19,74,48,42,47,49,55,39,44,54,76,74,54,48,65,59,41,57,35,56
61,19,75,53,36,50,52,64,43,40,49,77,70,52,61,71,58,40,55,41,65
58,26,58,53,54,43,54,58,33,40,56,90,88,59,61,60,70,53,52,50,29
60,23,69,62,56,43,55,65,39,45,59,78,74,46,58,52,60,54,48,42,38
63,21,69,50,62,65,51,62,59,34,60,75,82,51,69,39,80,54,74,60,16
60,21,67,57,49,39,56,66,46,52,62,70,74,49,42,67,48,43,48,38,57
60,17,74,45,47,30,57,68,41,43,62,82,71,60,57,57,32,46,37,46,39
60,21,70,56,45,43,62,63,35,52,61,74,71,52,53,63,49,44,54,40,45
68,24,74,64,71,41,66,83,43,57,71,71,72,54,55,34,34,45,35,66,36
73,37,73,30,24,71,60,46,30,66,60,34,42,70,68,54,67,48,76,48,78
61,19,71,51,54,33,59,64,50,47,62,89,81,55,51,69,46,59,29,53,41
63,24,68,62,26,47,56,60,33,47,59,73,74,58,26,75,59,25,55,33,59
71,29,71,17,25,72,64,48,32,59,59,55,51,62,60,65,78,30,78,21,72
55,21,68,41,49,43,63,50,33,56,61,73,70,54,63,54,52,45,50,47,60
63,24,70,39,32,60,49,47,40,56,56,55,66,61,61,68,85,39,55,46,61
65,22,74,34,69,76,50,61,28,30,62,50,55,62,67,58,83,55,64,63,28
59,19,72,51,43,39,63,59,35,59,61,76,75,53,48,63,46,39,50,36,45
60,19,75,45,39,58,63,58,37,54,63,57,62,61,58,51,67,42,57,41,64
62,23,69,64,64,59,61,67,35,62,64,67,66,62,59,63,56,56,40,63,13
65,21,75,38,68,62,58,62,30,38,64,65,67,63,66,70,66,61,56,60,12
63,31,63,58,21,52,56,58,33,48,60,71,80,52,31,58,60,25,70,45,62
62,20,77,60,52,33,61,71,44,51,62,75,75,47,55,53,44,50,50,50,33
64,18,81,64,70,44,53,74,51,50,72,75,59,48,65,47,34,56,40,55,39
61,24,67,52,58,54,61,70,60,51,70,70,72,57,66,56,57,60,31,50,26
62,23,68,63,32,41,58,66,44,58,62,77,67,52,33,65,61,31,53,41,64
64,23,72,70,54,33,69,70,39,50,58,75,81,52,51,70,48,49,48,40,40
65,18,78,70,68,41,66,74,39,46,63,78,76,58,65,50,40,40,37,65,40
62,20,76,48,53,42,63,74,49,63,70,75,67,55,65,42,43,44,44,57,39
65,36,65,40,39,60,59,47,38,50,72,47,52,66,41,58,77,35,72,42,63
63,19,76,62,58,39,66,67,59,57,67,67,66,55,60,50,41,54,45,53,35
62,22,72,53,53,46,69,65,46,68,67,69,67,43,58,57,57,56,46,52,36
60,22,68,49,58,57,57,58,46,46,59,70,67,48,61,66,81,60,51,62,32
65,28,66,51,39,61,52,52,22,52,52,51,53,60,66,61,84,58,70,36,66
66,23,74,44,68,61,52,66,34,41,65,71,81,58,72,65,90,60,38,64,20
65,21,75,34,74,63,53,62,38,47,64,65,68,63,64,55,64,61,49,60,25
62,24,67,52,37,59,49,51,34,49,51,74,78,55,40,75,69,29,61,33,61
58,17,79,48,53,45,57,59,51,57,68,60,63,63,62,46,52,49,48,59,38
58,17,76,53,51,43,61,61,44,57,58,78,75,46,55,59,46,50,49,49,41
68,28,70,57,18,68,65,54,28,60,56,68,74,68,40,54,75,19,69,33,69
63,21,72,51,62,59,57,63,41,40,61,72,77,61,63,73,79,58,48,55,18
57,20,72,50,50,47,62,53,43,59,57,72,70,52,50,63,60,43,51,48,52
60,19,76,51,52,49,64,62,46,63,64,53,65,58,58,47,44,56,47,55,43
67,22,76,64,64,48,70,76,55,66,75,66,65,49,54,41,34,55,23,57,13
76,30,76,34,21,77,58,53,24,64,62,60,65,69,63,38,80,36,77,26,75
64,22,70,57,43,45,65,71,38,55,66,70,69,58,52,60,42,46,60,37,40
71,33,71,40,32,75,68,35,48,70,57,42,47,67,53,52,75,42,74,38,74
59,18,77,60,43,44,56,56,38,55,56,65,62,56,50,65,61,42,60,33,57
71,23,80,37,38,77,66,42,31,61,49,68,75,55,37,68,85,26,72,36,73
60,32,60,36,62,55,44,61,45,40,62,66,68,61,63,70,68,54,36,58,20
60,19,73,64,50,44,61,66,61,60,63,58,60,50,64,35,71,58,50,49,33
63,20,73,63,31,63,60,53,32,45,59,75,72,56,45,58,56,32,56,48,60
73,37,73,36,22,71,65,54,25,62,70,50,34,70,48,33,74,34,67,42,77
69,26,72,40,72,73,61,66,27,38,68,56,55,61,74,76,91,62,48,64,20
68,21,79,35,35,68,63,47,32,62,54,64,65,63,44,54,73,23,63,46,72
71,21,71,34,77,76,62,63,46,38,67,35,41,66,85,45,92,70,58,71,19
65,26,67,31,31,64,61,50,47,58,54,48,52,56,72,64,83,62,56,41,67
64,31,64,53,28,68,56,52,29,57,56,53,65,60,58,63,80,32,72,45,62
62,26,63,48,61,59,53,60,39,42,59,81,82,60,59,79,71,56,28,57,23
70,31,70,50,29,76,60,35,32,56,55,45,53,56,58,73,90,34,83,35,69
60,19,79,56,59,34,54,64,56,47,60,71,72,48,60,60,57,62,54,43,32
66,27,66,39,32,67,62,48,38,54,53,51,50,66,48,71,82,43,68,47,66
61,28,61,57,30,56,58,46,40,53,55,74,69,58,33,69,61,28,66,52,56
67,30,67,38,16,62,67,50,22,68,65,30,36,66,68,61,73,46,70,55,70
62,21,72,60,61,50,59,70,45,57,69,69,68,59,63,34,69,64,35,62,25
58,18,74,35,35,60,55,65,59,52,55,59,65,48,45,60,58,55,60,62,62
63,18,78,51,61,54,55,68,46,41,64,78,79,52,70,50,58,60,39,62,18
64,19,79,55,29,54,53,70,38,34,66,79,78,56,30,67,56,28,56,48,67
66,30,66,44,68,68,55,56,45,45,68,50,56,60,71,70,90,54,56,66,46
67,24,70,31,70,75,55,59,34,34,64,50,53,64,70,72,89,54,60,57,26
67,34,67,37,45,72,53,47,42,51,51,51,54,64,69,48,71,29,75,48,65
71,22,77,29,26,72,62,45,27,40,59,61,68,66,61,68,82,23,73,45,72
59,18,74,53,47,48,69,65,53,73,61,63,62,57,63,44,55,40,38,53,49
60,24,65,57,43,49,60,55,32,49,52,67,77,55,40,71,70,41,58,39,57
65,21,72,36,69,64,58,62,29,50,63,76,78,62,59,63,67,56,32,61,13
66,21,80,63,32,46,64,60,28,44,61,75,69,64,38,62,58,29,55,33,65
62,20,71,38,64,62,59,58,39,48,62,68,68,60,60,64,55,57,41,60,23
57,19,68,44,43,52,59,58,39,57,58,63,63,53,45,67,59,46,59,50,54
57,25,60,57,22,42,54,55,66,52,53,66,60,45,43,70,56,49,49,35,51
64,18,83,55,60,39,62,71,46,58,68,79,74,47,60,53,49,50,37,45,32
65,19,79,42,68,64,52,67,30,44,68,74,68,61,66,66,61,60,50,53,23
72,31,72,26,23,74,71,44,25,70,63,47,37,67,40,83,91,20,79,34,71
62,17,78,56,23,53,63,62,40,61,58,67,65,55,35,67,59,33,53,45,63
59,18,76,46,51,61,54,42,40,43,53,54,63,57,62,53,67,52,60,52,61
62,20,77,54,62,41,68,66,49,61,64,69,72,51,71,48,51,55,29,63,27
66,20,76,60,50,39,63,75,41,54,72,81,81,60,51,58,68,44,42,47,32
66,29,66,33,22,64,60,41,47,63,53,62,50,61,42,68,66,34,73,52,70
58,25,61,45,60,61,46,56,31,39,55,74,84,59,59,72,77,51,61,56,28
56,23,63,43,56,43,64,58,56,57,58,62,52,52,55,56,59,56,53,43,34
66,27,66,39,69,70,54,55,27,29,62,64,67,64,73,84,80,56,37,55,25
63,33,63,65,34,53,60,57,28,56,62,60,65,63,25,80,75,27,57,34,63
61,19,76,52,50,41,55,61,44,50,59,90,90,50,58,67,34,52,34,53,31
61,22,66,42,60,62,60,59,48,49,60,73,76,58,60,48,64,59,44,66,16
63,19,80,51,62,61,57,64,43,39,66,87,79,54,67,54,45,58,37,60,25
67,29,67,38,32,69,60,47,51,55,60,61,55,61,41,61,76,22,66,39,68
65,27,65,38,62,70,57,55,53,49,59,61,65,58,70,67,91,64,68,54,26
64,25,67,62,56,45,60,63,42,56,62,84,83,54,52,68,34,50,30,54,25
63,26,64,63,27,44,61,55,48,57,57,71,71,61,35,72,67,26,51,52,60
70,24,76,23,31,65,72,49,30,67,64,62,64,68,36,77,77,22,69,30,70
62,32,62,40,62,67,58,55,41,40,60,53,64,62,62,62,68,54,59,68,19
66,24,69,54,68,57,65,71,33,39,64,79,80,58,61,68,66,61,31,61,14
60,21,73,65,60,50,61,66,42,55,66,62,55,51,73,55,34,47,40,65,37
66,26,67,66,58,43,65,69,39,60,65,78,73,61,62,52,65,49,36,45,17
63,19,77,59,40,57,53,66,43,35,54,64,60,63,37,57,56,34,62,47,62
64,21,75,61,64,48,65,69,40,59,67,64,61,46,60,55,46,53,33,60,38
67,25,70,37,20,62,59,51,27,54,52,59,74,64,47,60,84,33,82,33,63
69,22,78,30,25,66,61,43,28,56,56,66,70,53,48,59,84,23,78,38,71
64,21,75,59,59,51,62,72,43,40,71,78,80,54,61,62,32,56,36,55,22
